Date,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
2025-11-16,0,0.0,0.0,5.117647058823529,21.972549019607843,217.25490196078428,5.411764705882352,0.25098039215686274,0.0,0,0
2025-11-21,0,0.0,0.0,6.741176470588235,24.023529411764706,216.32941176470584,2.662745098039216,0.25098039215686274,0.0,0,0
2025-11-26,0,0.0,0.0,8.168627450980392,28.627450980392158,211.70980392156858,1.2509803921568627,0.25098039215686274,0.0,0,0
2025-12-01,0,0.0,0.0,8.792156862745099,36.043137254901964,203.6705882352941,1.2509803921568627,0.25098039215686274,0.0,0,0
2025-12-06,0,0.0,0.0,8.168627450980392,30.32156862745098,208.35294117647055,2.9137254901960787,0.0,0.25098039215686274,0,0
2025-12-11,0,0.0,0.0,13.290196078431373,36.63529411764706,198.32941176470584,1.5019607843137255,0.25098039215686274,0.0,0,0
2025-12-16,0,0.0,0.0,13.290196078431373,49.49019607843137,185.72549019607843,1.2509803921568627,0.25098039215686274,0.0,0,0
2025-12-21,0,0.0,0.0,3.4941176470588236,27.356862745098038,212.2431372549019,6.662745098039215,0.0,0.25098039215686274,0,0
2025-12-26,0,0.0,0.0,1.0,7.741176470588235,230.7058823529412,9.309803921568626,1.0,0.25098039215686274,0,0
2025-12-31,0,0.0,0.0,2.8705882352941177,14.952941176470588,228.27058823529407,3.662745098039216,0.25098039215686274,0.0,0,0
2026-01-05,0,0.0,0.0,1.0,7.741176470588235,227.40392156862745,12.109803921568627,1.5019607843137255,0.25098039215686274,0,0
2026-01-10,0,0.0,0.0,1.0,7.117647058823529,227.90980392156862,12.227450980392156,1.5019607843137255,0.25098039215686274,0,0
2026-01-15,0,0.0,0.0,1.0,9.741176470588236,227.10196078431372,10.411764705882351,1.5019607843137255,0.25098039215686274,0,0
2026-01-20,0,0.0,0.0,1.0,13.364705882352942,228.47843137254898,5.662745098039216,1.2509803921568627,0.25098039215686274,0,0
2026-01-25,0,0.0,0.0,2.0,15.239215686274509,226.85490196078428,4.411764705882352,1.2509803921568627,0.25098039215686274,0,0
